# GVClass Pipeline Version: 1.0.0
query	taxonomy_majority	taxonomy_strict	species	genus	family	order	class	phylum	domain	avgdist	order_dup	order_completeness	gvog4_unique	gvog8_unique	gvog8_total	gvog8_dup	mcp_total	mirus_unique	mirus_total	mirus_dup	mrya_unique	mrya_total	phage_unique	phage_total	cellular_unique	cellular_total	cellular_dup	contigs	LENbp	GCperc	genecount	CODINGperc	ttable
query	taxonomy_majority	taxonomy_strict	species	genus	family	order	class	phylum	domain	avgdist	order_dup	order_completeness	gvog4_unique	gvog8_unique	gvog8_total	gvog8_dup	mcp_total	mirus_unique	mirus_total	mirus_dup	mrya_unique	mrya_total	phage_unique	phage_total	cellular_unique	cellular_total	cellular_dup	contigs	LENbp	GCperc	genecount	CODINGperc	ttable
bin_6451	s_;g_;f_Mimiviridae;o_Imitervirales;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	s_;g_;f_;o_;c_;p_;d_	NCLDV__GVMAG-M-3300010334-28:21(48.84%),NCLDV__GVMAG-M-3300020187-22:4(9.30%),NCLDV__Catovirus_CTV1_:3(6.98%),NCLDV__SRX327520-277:3(6.98%),NCLDV__Edafosvirus_sp-_:2(4.65%),NCLDV__GVMAG-S-3300009084-161:1(2.33%),EUK__Haloplacidia:1(2.33%),NCLDV__ERX552300-8:1(2.33%),NCLDV__GVMAG-M-3300023184-177:1(2.33%),NCLDV__GVMAG-S-ERX555967-93:1(2.33%),NCLDV__GVMAG-M-3300022916-4:1(2.33%),NCLDV__GVMAG-M-3300020185-3:1(2.33%),EUK__Nonionella:1(2.33%),BAC__Georhizobium:1(2.33%),NCLDV__GVMAG-S-ERX556009-51:1(2.33%)	NCLDV__g243:21(48.84%),NCLDV__g244:4(9.30%),NCLDV__g241-Klosneuvirinae:3(6.98%),NCLDV__g236:3(6.98%),NCLDV__g238-Klosneuvirinae:2(4.65%),NCLDV__g246-Megamimivirinae:1(2.33%),EUK__Placidiaceae:1(2.33%),NCLDV__g230:1(2.33%),NCLDV__g220:1(2.33%),NCLDV__g215:1(2.33%),NCLDV__g229:1(2.33%),NCLDV__g288:1(2.33%),EUK__Nonionidae:1(2.33%),BAC__Rhizobiaceae:1(2.33%),NCLDV__g342:1(2.33%)	NCLDV__Mimiviridae:38(88.37%),EUK__Placidida:1(2.33%),NCLDV__IM_08:1(2.33%),EUK__Rotaliida:1(2.33%),BAC__Rhizobiales:1(2.33%),NCLDV__Mesomimiviridae:1(2.33%)	NCLDV__Imitervirales:40(93.02%),EUK__Bigyra:1(2.33%),EUK__Foraminifera_X:1(2.33%),BAC__Alphaproteobacteria:1(2.33%)	NCLDV__Megaviricetes:40(93.02%),EUK__Eukaryota_X:1(2.33%),EUK__Foraminifera:1(2.33%),BAC__Proteobacteria:1(2.33%)	NCLDV__Nucleocytoviricota:40(93.02%),EUK__Eukaryota:2(4.65%),BAC__Bacteria:1(2.33%)	NCLDV:40(93.02%),EUK:2(4.65%),BAC:1(2.33%)	2.0296430004558137	1.12	35.96	2	4	4	1.0	2	0	0	0.0	1	1	0	0	0	0	0.0	65	298742	24.54	304	91.15	code11
bin_6453	s_;g_;f_Mimiviridae;o_Imitervirales;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	s_;g_;f_;o_;c_;p_;d_	NCLDV__GVMAG-M-3300023179-115:14(21.21%),NCLDV__GVMAG-M-3300020165-43:14(21.21%),NCLDV__GVMAG-M-3300023184-104:10(15.15%),NCLDV__GVMAG-S-1035348-10:7(10.61%),NCLDV__Catovirus_CTV1_:4(6.06%),NCLDV__GVMAG-M-3300023179-4:3(4.55%),NCLDV__ERX555926-32:3(4.55%),NCLDV__SRX802075-4:3(4.55%),NCLDV__GVMAG-S-1017745-26:2(3.03%),NCLDV__GVMAG-S-1035085-51:2(3.03%),NCLDV__GVMAG-M-3300009164-40:2(3.03%),NCLDV__GVMAG-M-3300023179-145:1(1.52%),EUK__Palpitomonas:1(1.52%)	NCLDV__g214:31(46.97%),NCLDV__g215:17(25.76%),NCLDV__g213:4(6.06%),NCLDV__g241-Klosneuvirinae:4(6.06%),NCLDV__g329:3(4.55%),NCLDV__g291:2(3.03%),NCLDV__g211:2(3.03%),NCLDV__g322:2(3.03%),EUK__Eukaryota_X:1(1.52%)	NCLDV__Mimiviridae:58(87.88%),NCLDV__Mesomimiviridae:5(7.58%),NCLDV__IM_07:2(3.03%),EUK__Eukaryota_X:1(1.52%)	NCLDV__Imitervirales:65(98.48%),EUK__Eukaryota_X:1(1.52%)	NCLDV__Megaviricetes:65(98.48%),EUK__Eukaryota_X:1(1.52%)	NCLDV__Nucleocytoviricota:65(98.48%),EUK__Eukaryota:1(1.52%)	NCLDV:65(98.48%),EUK:1(1.52%)	3.9578351612651512	1.33	47.19	3	4	5	1.25	4	0	0	0.0	1	1	0	0	0	0	0.0	71	348314	23.68	403	91.08	code129
bin_6455	s_;g_g314;f_Mesomimiviridae;o_Imitervirales;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	s_;g_;f_;o_;c_;p_;d_	NCLDV__GVMAG-S-3300013006-138:36(36.73%),NCLDV__GVMAG-M-3300027969-16:11(11.22%),NCLDV__GVMAG-M-3300023184-77:9(9.18%),EUK__Anaeramoeba:7(7.14%),NCLDV__GVMAG-M-3300023174-46:5(5.10%),NCLDV__GVMAG-S-1101182-85:5(5.10%),NCLDV__GVMAG-M-3300027759-16:4(4.08%),NCLDV__ERX552270-108:4(4.08%),NCLDV__GVMAG-M-3300021963-34:2(2.04%),NCLDV__GVMAG-M-3300012920-24:2(2.04%),BAC__Frischella:2(2.04%),NCLDV__GVMAG-M-3300009180-16:2(2.04%),NCLDV__GVMAG-M-3300010158-33:2(2.04%),NCLDV__GVMAG-M-3300023184-62:1(1.02%),NCLDV__GVMAG-M-3300023179-138:1(1.02%),NCLDV__GVMAG-S-1101179-79:1(1.02%),NCLDV__GVMAG-S-1006664-89:1(1.02%),NCLDV__GVMAG-M-3300009163-47:1(1.02%),NCLDV__SRX331965-10:1(1.02%),NCLDV__GVMAG-M-3300009161-9:1(1.02%)	NCLDV__g314:78(79.59%),EUK__Eukaryota_X:7(7.14%),NCLDV__g344:4(4.08%),NCLDV__g315:2(2.04%),NCLDV__g340:2(2.04%),BAC__Enterobacteriaceae:2(2.04%),NCLDV__g319:1(1.02%),NCLDV__g318:1(1.02%),NCLDV__g335:1(1.02%)	NCLDV__Mesomimiviridae:89(90.82%),EUK__Eukaryota_X:7(7.14%),BAC__Enterobacterales:2(2.04%)	NCLDV__Imitervirales:89(90.82%),EUK__Eukaryota_X:7(7.14%),BAC__Gammaproteobacteria:2(2.04%)	NCLDV__Megaviricetes:89(90.82%),EUK__Eukaryota_X:7(7.14%),BAC__Proteobacteria:2(2.04%)	NCLDV__Nucleocytoviricota:89(90.82%),EUK__Eukaryota:7(7.14%),BAC__Bacteria:2(2.04%)	NCLDV:89(90.82%),EUK:7(7.14%),BAC:2(2.04%)	3.723382114661225	1.43	78.65	3	5	8	1.6	4	1	1	1.0	2	3	0	0	0	0	0.0	50	356422	45.56	388	94.74	code4
bin_6460	s_;g_g222;f_Mimiviridae;o_Imitervirales;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	s_;g_;f_;o_;c_;p_;d_	NCLDV__GVMAG-M-3300013005-61:17(18.68%),NCLDV__GVMAG-M-3300007522-15:16(17.58%),NCLDV__GVMAG-M-3300023174-43:9(9.89%),NCLDV__GVMAG-S-3300002092-30:8(8.79%),NCLDV__GVMAG-M-3300020716-5:6(6.59%),NCLDV__GVMAG-S-3300013131-116:4(4.40%),NCLDV__GVMAG-M-3300023179-82:4(4.40%),NCLDV__GVMAG-M-3300022752-33:3(3.30%),NCLDV__SRX802077-79:3(3.30%),NCLDV__GVMAG-M-3300023184-183:2(2.20%),NCLDV__mPacV_611:2(2.20%),NCLDV__GVMAG-M-3300023179-2:2(2.20%),NCLDV__GVMAG-S-3300012000-62:2(2.20%),NCLDV__GVMAG-M-3300002367-2:1(1.10%),NCLDV__Fadolivirus:1(1.10%),EUK__Cavostelium:1(1.10%),NCLDV__GVMAG-M-3300023184-71:1(1.10%),NCLDV__GVMAG-M-3300023179-61:1(1.10%),NCLDV__ERX555926-32:1(1.10%),NCLDV__GVMAG-M-3300006165-1:1(1.10%),NCLDV__GVMAG-M-3300023174-131:1(1.10%),NCLDV__GVMAG-M-3300023179-114:1(1.10%),NCLDV__GVMAG-M-3300023174-174:1(1.10%),NCLDV__ERX552300-8:1(1.10%),NCLDV__ERX552270-108:1(1.10%),NCLDV__Catovirus_CTV1_:1(1.10%)	NCLDV__g222:52(57.14%),NCLDV__g323:8(8.79%),NCLDV__g311:6(6.59%),NCLDV__g224:4(4.40%),NCLDV__g223:3(3.30%),NCLDV__g226:3(3.30%),NCLDV__g220:2(2.20%),NCLDV__g344:2(2.20%),NCLDV__g297:2(2.20%),NCLDV__g101:1(1.10%),NCLDV__g233-Klosneuvirinae:1(1.10%),EUK__Cavosteliaceae:1(1.10%),NCLDV__g86:1(1.10%),NCLDV__g215:1(1.10%),NCLDV__g336:1(1.10%),NCLDV__g210:1(1.10%),NCLDV__g230:1(1.10%),NCLDV__g241-Klosneuvirinae:1(1.10%)	NCLDV__Mimiviridae:69(75.82%),NCLDV__Mesomimiviridae:11(12.09%),NCLDV__Allomimiviridae:8(8.79%),NCLDV__PM_01:2(2.20%),EUK__Cavosteliida:1(1.10%)	NCLDV__Imitervirales:88(96.70%),NCLDV__Pimascovirales:2(2.20%),EUK__Variosea:1(1.10%)	NCLDV__Megaviricetes:90(98.90%),EUK__Evosea:1(1.10%)	NCLDV__Nucleocytoviricota:90(98.90%),EUK__Eukaryota:1(1.10%)	NCLDV:90(98.90%),EUK:1(1.10%)	3.162616096841758	1.73	50.56	2	3	4	1.33	3	0	0	0.0	1	1	0	0	1	1	1.0	88	515287	27.38	509	91.54	code1
bin_6463	s_;g_g341;f_Mesomimiviridae;o_Imitervirales;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	s_;g_;f_;o_;c_;p_;d_	NCLDV__GVMAG-M-3300023184-58:13(24.53%),NCLDV__GVMAG-M-3300005613-8:11(20.75%),NCLDV__GVMAG-M-3300021185-19:7(13.21%),NCLDV__GVMAG-M-3300013006-15:5(9.43%),NCLDV__GVMAG-S-3300002092-30:5(9.43%),NCLDV__ERX633345-33:4(7.55%),NCLDV__GVMAG-S-1101181-91:2(3.77%),NCLDV__ERX555926-27:2(3.77%),NCLDV__GVMAG-S-3300012000-73:1(1.89%),NCLDV__GVMAG-M-3300027833-22:1(1.89%),ARC__Saccharolobus:1(1.89%),BAC__Roseiflexus:1(1.89%)	NCLDV__g341:35(66.04%),NCLDV__g320:5(9.43%),NCLDV__g323:5(9.43%),NCLDV__g207:4(7.55%),NCLDV__g339:2(3.77%),ARC__Sulfolobaceae:1(1.89%),BAC__Roseiflexaceae:1(1.89%)	NCLDV__Mesomimiviridae:47(88.68%),NCLDV__incertae_sedis:4(7.55%),ARC__Sulfolobales:1(1.89%),BAC__Chloroflexales:1(1.89%)	NCLDV__Imitervirales:51(96.23%),ARC__Thermoproteia:1(1.89%),BAC__Chloroflexia:1(1.89%)	NCLDV__Megaviricetes:51(96.23%),ARC__Thermoproteota:1(1.89%),BAC__Chloroflexota:1(1.89%)	NCLDV__Nucleocytoviricota:51(96.23%),ARC__Archaea:1(1.89%),BAC__Bacteria:1(1.89%)	NCLDV:51(96.23%),ARC:1(1.89%),BAC:1(1.89%)	6.545702021449055	1.19	48.31	2	2	2	1.0	1	0	0	0.0	0	0	0	0	0	0	0.0	52	273751	35.09	304	86.77	code11
bin_6466	s_;g_g224;f_Mimiviridae;o_Imitervirales;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	s_;g_;f_;o_;c_;p_;d_	NCLDV__GVMAG-M-3300022752-33:29(33.33%),NCLDV__GVMAG-M-3300022752-81:12(13.79%),NCLDV__GVMAG-M-3300023174-131:11(12.64%),NCLDV__GVMAG-M-3300023174-31:9(10.34%),NCLDV__GVMAG-S-1101165-51:5(5.75%),NCLDV__GVMAG-S-1101181-88:3(3.45%),NCLDV__cPacV_1605:3(3.45%),NCLDV__Cafeteria_roenbergensis_virus_BV-PW1_strain=BV-PW1:2(2.30%),NCLDV__GVMAG-M-3300023174-43:2(2.30%),NCLDV__Fadolivirus:2(2.30%),NCLDV__GVMAG-M-3300024327-2:1(1.15%),NCLDV__GVMAG-M-3300023174-55:1(1.15%),NCLDV__GVMAG-M-3300023179-61:1(1.15%),NCLDV__Moumouvirus_australiensis_10A:1(1.15%),NCLDV__GVMAG-M-3300023179-115:1(1.15%),NCLDV__GVMAG-M-3300023179-54:1(1.15%),EUK__Anaeramoeba:1(1.15%),EUK__Chondrus:1(1.15%),NCLDV__GVMAG-M-3300010354-31:1(1.15%)	NCLDV__g224:45(51.72%),NCLDV__g220:12(13.79%),NCLDV__g222:11(12.64%),NCLDV__g336:4(4.60%),NCLDV__g226:3(3.45%),NCLDV__g223:2(2.30%),NCLDV__g225-Aliimimivirinae:2(2.30%),NCLDV__g233-Klosneuvirinae:2(2.30%),NCLDV__g212:1(1.15%),NCLDV__g246-Megamimivirinae:1(1.15%),NCLDV__g214:1(1.15%),EUK__Eukaryota_X:1(1.15%),EUK__Gigartinaceae:1(1.15%),NCLDV__g300:1(1.15%)	NCLDV__Mimiviridae:80(91.95%),NCLDV__Mesomimiviridae:4(4.60%),EUK__Eukaryota_X:1(1.15%),EUK__Gigartinales:1(1.15%),NCLDV__Allomimiviridae:1(1.15%)	NCLDV__Imitervirales:85(97.70%),EUK__Eukaryota_X:1(1.15%),EUK__Florideophyceae:1(1.15%)	NCLDV__Megaviricetes:85(97.70%),EUK__Eukaryota_X:1(1.15%),EUK__Rhodophyta:1(1.15%)	NCLDV__Nucleocytoviricota:85(97.70%),EUK__Eukaryota:2(2.30%)	NCLDV:85(97.70%),EUK:2(2.30%)	2.9149390512747124	1.38	56.18	1	3	3	1.0	1	0	0	0.0	1	1	0	0	0	0	0.0	85	578086	21.8	532	92.47	code11
bin_6470	s_;g_g336;f_Mesomimiviridae;o_Imitervirales;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	s_;g_;f_;o_;c_;p_;d_	NCLDV__GVMAG-M-3300009164-8:16(17.02%),NCLDV__GVMAG-M-3300025783-2:12(12.77%),NCLDV__GVMAG-S-3300013014-88:8(8.51%),NCLDV__GVMAG-M-3300027892-27:5(5.32%),NCLDV__GVMAG-M-3300023174-187:5(5.32%),NCLDV__SRX331950-31:5(5.32%),NCLDV__GVMAG-M-3300009152-45:4(4.26%),NCLDV__GVMAG-M-3300023174-147:4(4.26%),NCLDV__GVMAG-M-3300023184-72:4(4.26%),NCLDV__GVMAG-M-3300023174-1:3(3.19%),NCLDV__GVMAG-M-3300023179-152:3(3.19%),NCLDV__GVMAG-M-3300027804-36:2(2.13%),NCLDV__SRX474032-22:2(2.13%),NCLDV__GVMAG-S-1101165-79:2(2.13%),NCLDV__GVMAG-M-3300002447-3:2(2.13%),NCLDV__GVMAG-M-3300009151-82:2(2.13%),NCLDV__GVMAG-M-3300024312-6:2(2.13%),NCLDV__GVMAG-S-1101169-102:1(1.06%),NCLDV__GVMAG-S-1101181-88:1(1.06%),NCLDV__GVMAG-M-3300009159-41:1(1.06%),NCLDV__GVMAG-M-3300009155-2:1(1.06%),NCLDV__GVMAG-M-3300023174-182:1(1.06%),NCLDV__GVMAG-M-3300023179-67:1(1.06%),NCLDV__GVMAG-M-3300006752-9:1(1.06%),NCLDV__GVMAG-M-3300023174-166:1(1.06%),NCLDV__GVMAG-M-3300025767-17:1(1.06%),NCLDV__GVMAG-M-3300009161-60:1(1.06%),EUK__Rhizophagus:1(1.06%),NCLDV__GVMAG-M-3300023184-118:1(1.06%),NCLDV__SRX331950-43:1(1.06%)	NCLDV__g336:88(93.62%),NCLDV__g335:3(3.19%),NCLDV__g341:1(1.06%),NCLDV__g338:1(1.06%),EUK__Glomeraceae:1(1.06%)	NCLDV__Mesomimiviridae:93(98.94%),EUK__Glomerales:1(1.06%)	NCLDV__Imitervirales:93(98.94%),EUK__Glomeromycetes:1(1.06%)	NCLDV__Megaviricetes:93(98.94%),EUK__Mucoromycota:1(1.06%)	NCLDV__Nucleocytoviricota:93(98.94%),EUK__Eukaryota:1(1.06%)	NCLDV:93(98.94%),EUK:1(1.06%)	5.194575914768086	1.35	76.4	3	5	5	1.0	2	0	0	0.0	0	0	0	0	0	0	0.0	55	341719	27.01	391	90.76	code11
bin_6471	s_GVMAG-S-1101177-91;g_g341;f_Mesomimiviridae;o_Imitervirales;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	s_;g_;f_Mesomimiviridae;o_Imitervirales;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	NCLDV__GVMAG-S-1101177-91:68(53.54%),NCLDV__GVMAG-S-1017268-20:15(11.81%),NCLDV__GVMAG-S-1035124-57:11(8.66%),NCLDV__GVMAG-M-3300009159-41:8(6.30%),NCLDV__GVMAG-M-3300023184-191:5(3.94%),NCLDV__GVMAG-M-3300007522-11:3(2.36%),NCLDV__GVMAG-S-1101181-91:2(1.57%),NCLDV__GVMAG-S-3300010157-88:2(1.57%),NCLDV__GVMAG-M-3300021961-40:2(1.57%),NCLDV__GVMAG-M-3300005613-8:1(0.79%),NCLDV__ERX552270-94:1(0.79%),NCLDV__GVMAG-M-3300021961-60:1(0.79%),NCLDV__GVMAG-M-3300023184-18:1(0.79%),NCLDV__GVMAG-M-3300023174-199:1(0.79%),NCLDV__GVMAG-M-3300005613-13:1(0.79%),NCLDV__GVMAG-M-3300027754-9:1(0.79%),NCLDV__ERX555965-56:1(0.79%),NCLDV__GVMAG-M-3300023184-165:1(0.79%),NCLDV__GVMAG-S-1016713-123:1(0.79%),NCLDV__GVMAG-M-3300023174-144:1(0.79%)	NCLDV__g341:115(90.55%),NCLDV__g344:8(6.30%),NCLDV__g339:2(1.57%),NCLDV__g336:2(1.57%)	NCLDV__Mesomimiviridae:127(100.00%)	NCLDV__Imitervirales:127(100.00%)	NCLDV__Megaviricetes:127(100.00%)	NCLDV__Nucleocytoviricota:127(100.00%)	NCLDV:127(100.00%)	2.958653219005512	1.77	82.02	3	5	7	1.4	2	1	2	2.0	0	0	0	0	0	0	0.0	75	518946	46.11	597	89.49	code11
bin_6480	s_;g_g336;f_Mesomimiviridae;o_Imitervirales;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	s_;g_;f_;o_;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	NCLDV__GVMAG-M-3300009164-8:9(11.39%),NCLDV__GVMAG-M-3300023174-5:8(10.13%),NCLDV__GVMAG-M-3300023174-157:6(7.59%),NCLDV__GVMAG-M-3300003395-8:6(7.59%),NCLDV__ERX555926-27:5(6.33%),NCLDV__GVMAG-M-3300009163-62:5(6.33%),NCLDV__GVMAG-M-3300009182-78:3(3.80%),NCLDV__GVMAG-M-3300009169-13:2(2.53%),NCLDV__ERX556009-7:2(2.53%),NCLDV__GVMAG-M-3300023184-163:1(1.27%),NCLDV__GVMAG-M-3300021378-40:1(1.27%),NCLDV__GVMAG-M-3300009151-82:1(1.27%),NCLDV__GVMAG-S-1035118-87:1(1.27%),NCLDV__GVMAG-M-3300023184-51:1(1.27%),NCLDV__ERX552296-31:1(1.27%),NCLDV__GVMAG-M-3300023184-150:1(1.27%),NCLDV__GVMAG-M-3300024312-6:1(1.27%),NCLDV__GVMAG-M-3300018426-17:1(1.27%),NCLDV__GVMAG-S-3300013093-130:1(1.27%),NCLDV__ERX552296-13:1(1.27%),NCLDV__ERX555965-56:1(1.27%),NCLDV__Tetraselmis_virus_1_:1(1.27%),NCLDV__GVMAG-M-3300017963-43:1(1.27%),NCLDV__GVMAG-M-3300005662-62:1(1.27%),NCLDV__GVMAG-M-3300023179-114:1(1.27%),NCLDV__GVMAG-M-3300010158-59:1(1.27%),NCLDV__GVMAG-M-3300019093-7:1(1.27%),NCLDV__GVMAG-M-3300027804-36:1(1.27%),NCLDV__ERX633356-44:1(1.27%),NCLDV__GVMAG-S-ERX555967-113:1(1.27%),NCLDV__GVMAG-S-1016713-123:1(1.27%),NCLDV__GVMAG-M-3300023174-209:1(1.27%),NCLDV__GVMAG-M-3300023179-61:1(1.27%),NCLDV__GVMAG-M-3300025849-19:1(1.27%),NCLDV__GVMAG-M-3300021961-46:1(1.27%),NCLDV__GVMAG-M-3300027708-30:1(1.27%),NCLDV__GVMAG-S-1074260-58:1(1.27%),NCLDV__GVMAG-S-3300012000-65:1(1.27%),NCLDV__GVMAG-S-1102238-66:1(1.27%),NCLDV__GVMAG-S-3300013014-88:1(1.27%),NCLDV__GVMAG-M-3300009182-49:1(1.27%),NCLDV__GVMAG-M-3300005613-11:1(1.27%)	NCLDV__g336:51(64.56%),NCLDV__g339:7(8.86%),NCLDV__g335:4(5.06%),NCLDV__g330:3(3.80%),NCLDV__g342:3(3.80%),NCLDV__g242:2(2.53%),NCLDV__g341:2(2.53%),NCLDV__g343:2(2.53%),NCLDV__g313:1(1.27%),NCLDV__g267:1(1.27%),NCLDV__g223:1(1.27%),NCLDV__g344:1(1.27%),NCLDV__g83:1(1.27%)	NCLDV__Mesomimiviridae:73(92.41%),NCLDV__Mimiviridae:3(3.80%),NCLDV__Allomimiviridae:1(1.27%),NCLDV__IM_13:1(1.27%),NCLDV__PM_01:1(1.27%)	NCLDV__Imitervirales:78(98.73%),NCLDV__Pimascovirales:1(1.27%)	NCLDV__Megaviricetes:79(100.00%)	NCLDV__Nucleocytoviricota:79(100.00%)	NCLDV:79(100.00%)	5.249145173058228	1.24	74.16	3	4	6	1.5	1	0	0	0.0	0	0	0	0	0	0	0.0	38	269762	35.75	299	90.43	code1
bin_6484	s_GVMAG-M-3300023184-64;g_g257;f_IM_13;o_Imitervirales;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	s_;g_;f_;o_;c_;p_;d_	NCLDV__GVMAG-M-3300023184-64:38(51.35%),NCLDV__GVMAG-M-3300023174-167:14(18.92%),NCLDV__GVMAG-M-3300005613-49:3(4.05%),NCLDV__GVMAG-M-3300023112-4:3(4.05%),NCLDV__GVMAG-M-3300021379-1:2(2.70%),NCLDV__GVMAG-M-3300027788-41:2(2.70%),NCLDV__GVMAG-M-3300023179-45:1(1.35%),NCLDV__GVMAG-M-3300022916-4:1(1.35%),NCLDV__SRX327520-331:1(1.35%),NCLDV__SRX696246-4:1(1.35%),NCLDV__GVMAG-M-3300023179-18:1(1.35%),NCLDV__GVMAG-M-3300009706-33:1(1.35%),EUK__Creolimax:1(1.35%),NCLDV__GVMAG-M-3300005613-38:1(1.35%),NCLDV__GVMAG-S-3300013285-29:1(1.35%),NCLDV__ERX555915-1:1(1.35%),NCLDV__ERX556058-46:1(1.35%),NCLDV__GVMAG-M-3300025695-21:1(1.35%)	NCLDV__g257:56(75.68%),NCLDV__g262:3(4.05%),NCLDV__g260:3(4.05%),NCLDV__g301:2(2.70%),NCLDV__g109:1(1.35%),NCLDV__g229:1(1.35%),NCLDV__g242:1(1.35%),NCLDV__g233-Klosneuvirinae:1(1.35%),NCLDV__g336:1(1.35%),NCLDV__g294:1(1.35%),EUK__Ichthyophonida_X:1(1.35%),NCLDV__g335:1(1.35%),NCLDV__g287:1(1.35%),NCLDV__g300:1(1.35%)	NCLDV__IM_13:62(83.78%),NCLDV__Mimiviridae:3(4.05%),NCLDV__Allomimiviridae:3(4.05%),NCLDV__Mesomimiviridae:2(2.70%),NCLDV__PM_01:1(1.35%),NCLDV__IM_07:1(1.35%),EUK__Ichthyophonida:1(1.35%),NCLDV__IM_08:1(1.35%)	NCLDV__Imitervirales:72(97.30%),NCLDV__Pimascovirales:1(1.35%),EUK__Ichthyosporea:1(1.35%)	NCLDV__Megaviricetes:73(98.65%),EUK__Eukaryota_X:1(1.35%)	NCLDV__Nucleocytoviricota:73(98.65%),EUK__Eukaryota:1(1.35%)	NCLDV:73(98.65%),EUK:1(1.35%)	2.5667484739040547	1.36	49.44	1	3	3	1.0	0	1	1	1.0	0	0	0	0	0	0	0.0	70	608474	21.27	610	89.24	code129
bin_6485	s_;g_g223;f_Mimiviridae;o_Imitervirales;c_Megaviricetes;p_Nucleocytoviricota;d_NCLDV	s_;g_;f_;o_;c_;p_;d_	NCLDV__GVMAG-M-3300023184-183:39(41.49%),NCLDV__GVMAG-M-3300012920-24:9(9.57%),NCLDV__Prymnesium_kappa_virus_RF01:7(7.45%),NCLDV__GVMAG-M-3300023179-54:6(6.38%),NCLDV__GVMAG-M-3300023179-61:6(6.38%),NCLDV__Catovirus_CTV1_:3(3.19%),NCLDV__GVMAG-M-3300023179-91:3(3.19%),EUK__Chattonella:2(2.13%),NCLDV__GVMAG-M-3300023174-131:2(2.13%),NCLDV__GVMAG-M-3300017991-11:2(2.13%),NCLDV__ERX552254-13:1(1.06%),NCLDV__GVMAG-M-3300024261-33:1(1.06%),EUK__Trichosphaerium:1(1.06%),NCLDV__SRX319064-32:1(1.06%),NCLDV__GVMAG-M-3300027969-16:1(1.06%),NCLDV__cPacV_1605:1(1.06%),NCLDV__SRX327520-277:1(1.06%),NCLDV__Acanthamoeba_polyphaga_moumouvirus_strain=M10A:1(1.06%),NCLDV__GVMAG-M-3300023174-32:1(1.06%),NCLDV__GVMAG-M-3300023174-43:1(1.06%),NCLDV__GVMAG-M-3300023174-55:1(1.06%),NCLDV__GVMAG-M-3300023174-129:1(1.06%),NCLDV__GVMAG-M-3300023174-174:1(1.06%),NCLDV__GVMAG-M-3300017963-13:1(1.06%),NCLDV__ERX552300-8:1(1.06%)	NCLDV__g223:51(54.26%),NCLDV__g340:9(9.57%),NCLDV__Biavirus:7(7.45%),NCLDV__g241-Klosneuvirinae:3(3.19%),NCLDV__g336:3(3.19%),EUK__Chattonellaceae:2(2.13%),NCLDV__g314:2(2.13%),NCLDV__g224:2(2.13%),NCLDV__g95:2(2.13%),NCLDV__g219:1(1.06%),NCLDV__g220:1(1.06%),EUK__Trichosidae:1(1.06%),NCLDV__g13:1(1.06%),NCLDV__g226:1(1.06%),NCLDV__g236:1(1.06%),NCLDV__g246-Megamimivirinae:1(1.06%),NCLDV__g341:1(1.06%),NCLDV__g222:1(1.06%),NCLDV__g212:1(1.06%),NCLDV__g210:1(1.06%),NCLDV__g248:1(1.06%),NCLDV__g230:1(1.06%)	NCLDV__Mimiviridae:65(69.15%),NCLDV__Mesomimiviridae:15(15.96%),NCLDV__Schizomimiviridae:7(7.45%),EUK__Chattonellales:2(2.13%),NCLDV__PM_01:2(2.13%),EUK__Flabellinia_X:1(1.06%),NCLDV__incertae_sedis:1(1.06%),NCLDV__IM_14:1(1.06%)	NCLDV__Imitervirales:88(93.62%),EUK__Raphidophyceae:2(2.13%),NCLDV__Pimascovirales:2(2.13%),EUK__Flabellinia:1(1.06%),NCLDV__Asfuvirales:1(1.06%)	NCLDV__Megaviricetes:90(95.74%),EUK__Eukaryota_X:2(2.13%),EUK__Discosea:1(1.06%),NCLDV__Pokkesviricetes:1(1.06%)	NCLDV__Nucleocytoviricota:91(96.81%),EUK__Eukaryota:3(3.19%)	NCLDV:91(96.81%),EUK:3(3.19%)	1.8627365153106383	1.35	61.8	4	6	11	1.83	2	0	0	0.0	0	0	0	0	1	1	1.0	78	487875	27.02	490	92.02	code11
